datetime,demand,total_incl_noncombustion,gen_cost_marg,gen_cost_tot,co2_marg,co2_tot,so2_marg,so2_tot,nox_marg,nox_tot,dmg_easiur,biomass_mix,coal_mix,gas_mix,geothermal_mix,hydro_mix,nuclear_mix,oil_mix,marg_gen,coal_mix_marg,marg_gen_fuel_type,mmbtu_coal,mmbtu_gas,mmbtu_oil
2020-01-01 00:00:00,44767.15666666667,76029.75,26.661730333485604,892316.6346023802,374.3446683173899,22499952.879237574,0.0018916714241767308,3620.0146015920463,0.01876983242819663,6516.459914534954,0,0.0,7188.0,37579.15666666667,0.0,0.0,0.0,0.0,0,0.0,gas,74467.9292920167,286690.08444057294,0.0
2020-01-01 01:00:00,43934.09666666667,74252.25,26.43035,870150.2512284499,445.8290899038461,22132090.47153506,0.0022558125,3618.155644483169,0.04024047916666667,6480.617550971038,0,0.0,7188.0,36746.09666666667,0.0,0.0,0.0,0.0,0,0.0,gas,74467.9292920167,279868.2939062395,0.0
2020-01-01 02:00:00,42637.95333333333,73089.0,25.886457211798668,836400.432272098,394.97116942961884,21634787.208508175,0.001995668085106383,3615.6132741030015,0.01994964616096207,6449.333738335881,0,0.0,7188.0,35449.95333333333,0.0,0.0,0.0,0.0,0,0.0,gas,74467.9292920167,270535.4870654835,0.0
2020-01-01 03:00:00,42901.325000000004,72037.125,25.92930727058175,843223.3659191772,363.84070265966193,21735052.3308175,0.0018702909613556487,3616.1237368865263,0.018585518915288868,6454.423187629567,0,0.0,7188.0,35713.325000000004,0.0,0.0,0.0,0.0,0,0.0,gas,74467.9292920167,272409.5511738621,0.0
2020-01-01 04:00:00,42397.53666666667,71750.25,25.669652937438986,830200.2068687939,925.793942652405,21487038.752240855,0.17176146636634615,3599.071177377521,1.1398453789840381,6338.187774596166,0,0.0,7093.464525800417,35304.07214086625,0.0,0.0,0.0,0.0,0,1.0,coal,73527.64550531705,269417.8557785114,0.0
2020-01-01 05:00:00,42951.778333333335,71474.625,25.92930727058175,844881.9366860638,363.84070265966193,21753409.30706901,0.0018702909613556487,3616.2180992998274,0.018585518915288868,6455.360889010572,0,0.0,7187.999999999999,35763.77833333333,0.0,0.0,0.0,0.0,0,0.0,gas,74467.9292920167,272755.99415275577,0.0
2020-01-01 06:00:00,42176.20833333333,71755.875,25.65682016722408,824869.4244238471,649.7421895954343,21370267.11363532,0.08682540241394213,3588.1235098100683,0.5810698030451337,6264.021497091029,0,0.0,7031.477022951462,35144.73131038186,0.0,0.0,0.0,0.0,0,0.5,gas,72911.09553399288,268314.75055542093,0.0
2020-01-01 07:00:00,40130.38333333334,71498.25,24.856029102665293,773317.2847040689,657.3295575535121,20535974.436238177,0.08686275448491308,3577.8188674360595,0.5813874367447673,6119.1295479939545,0,0.0,6994.8264219397515,33135.55691139358,0.0,0.0,0.0,0.0,0,0.5,gas,72546.55549020623,253437.04149594213,0.0
2020-01-01 08:00:00,31383.145000000004,72811.125,22.835723155100272,565721.0140649199,674.8566101674132,16815259.210818924,0.3770909732862639,3147.675205510982,0.5448688455745074,5513.54322941037,0,0.0,6587.074646209639,24796.070353790357,0.0,0.0,0.0,0.0,0,0.5,gas,68362.00025908275,191778.22076126037,0.0
2020-01-01 09:00:00,22844.13666666667,76124.25,20.5042947493239,380306.94876314217,677.1444545700144,13070913.23993117,0.318447119919942,3122.4363353379003,0.41758770620504565,4913.3004169521455,0,0.0,6485.5,16358.636666666662,0.0,0.0,0.0,0.0,0,0.5,gas,67290.62936844399,124211.23153700934,0.0
2020-01-01 10:00:00,18476.925000000003,77675.625,19.52829366593069,293084.251933053,773.183064557029,10447074.074175257,0.26102642656405617,2490.8633965944277,0.5079560377635515,3886.8781594956017,0,0.0,5124.818913099227,13352.106086900774,0.0,0.0,0.0,0.0,0,0.5,gas,52425.46560050134,101543.50530330671,0.0
2020-01-01 11:00:00,21450.27666666667,77784.75,20.161309012540716,351855.7357225662,664.9585556973952,12170636.534677552,0.23643401579961246,2914.075082874308,0.43509434298228333,4340.785955529777,0,0.0,5801.2673366572335,15649.00933000943,0.0,0.0,0.0,0.0,0,0.5,gas,60610.45503173397,119078.44787131625,0.0
2020-01-01 12:00:00,19849.53166666667,77626.125,19.755921110925833,320011.0772407597,1060.0756156699558,11111078.99303696,0.5316936171518668,2574.297660589011,0.5235786968573307,4028.1251970739168,0,0.0,5277.029589914087,14572.50207675258,0.0,0.0,0.0,0.0,0,1.0,coal,54127.4212498104,110884.96971272661,0.0
2020-01-01 13:00:00,21525.043333333335,77807.25,20.17555188630491,353363.65722812875,715.0382073120762,12195233.627497373,0.23669652323735285,2908.643127726233,0.42777146818217304,4335.256507522026,0,0.0,5789.347096253376,15735.696237079952,0.0,0.0,0.0,0.0,0,0.5,gas,60491.33731788806,119741.9640120018,0.0
2020-01-01 14:00:00,20886.14166666667,79972.875,20.032581167905533,340533.1857676787,1046.905923725818,11683174.32479024,0.5758671793237263,2688.667224332185,0.8085806725010696,4060.8060311736845,0,0.0,5471.957736463571,15414.183930203097,0.0,0.0,0.0,0.0,0,1.0,coal,56604.924593116615,117105.99989813525,0.0
2020-01-01 15:00:00,23319.315000000002,80989.875,20.568836382398565,390059.1728791212,734.8791182285026,13214534.714689385,0.3187381794848393,3056.78086013552,0.42754287123848644,4880.545580086283,0,0.0,6377.505951003585,16941.80904899641,0.0,0.0,0.0,0.0,0,0.5,gas,66187.27608786282,128810.60387165264,0.0
2020-01-01 16:00:00,34719.159999999996,82062.0,23.49466475849732,643075.226211178,773.7390181891403,18311810.85974202,0.11010635881510626,3527.978528497209,0.5357088574973039,5853.1457132794385,0,0.0,6875.041725286677,27844.11827471331,0.0,0.0,0.0,0.0,0,0.5,gas,71246.0160616664,214443.18696909587,0.0
2020-01-01 17:00:00,41991.09,83778.75,25.65682016722408,819767.015761942,373.6904365384615,21117368.272212602,0.0018893384615384617,3531.294733676946,0.022294227106227107,5888.29207511974,0,0.0,6699.0,35292.09,0.0,0.0,0.0,0.0,0,0.0,gas,69604.15962682836,269334.7826741825,0.0
2020-01-01 18:00:00,43146.275,84616.875,25.92930727058175,849574.7497351061,363.84070265966193,21824175.11093398,0.0018702909613556487,3616.5818646575103,0.018585518915288868,6458.975710487867,0,0.0,7188.0,35958.275,0.0,0.0,0.0,0.0,0,0.0,gas,74467.9292920167,274091.5254275621,0.0
